40 25
6 6 6 6 6 0 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 6 6 6 6 
6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 6 6 6 6 6 6 
0 0 0 0 0 0 0 0 0 0 0 6 6 0 0 0 9 9 9 0 0 0 0 0 9 9 9 0 0 6 6 6 6 6 6 6 6 6 6 6 
0 0 0 0 0 0 0 6 6 6 6 6 6 6 0 0 0 1 1 1 0 0 0 0 9 9 9 0 0 6 6 6 6 6 6 6 6 0 0 0 
0 0 0 0 6 6 6 6 6 6 6 6 6 6 6 0 0 0 0 0 9 9 9 0 9 9 9 0 6 6 6 6 6 6 6 0 0 0 0 0 
6 6 6 6 6 6 6 0 0 6 6 6 6 6 6 0 0 0 0 0 9 9 9 0 0 0 1 0 6 6 6 6 6 6 6 0 0 0 0 0 
6 6 6 6 0 0 0 0 0 6 6 6 6 6 6 6 0 0 0 0 9 9 9 0 0 0 0 0 6 6 6 6 6 6 6 0 0 0 0 0 
6 6 6 0 0 0 0 0 0 0 6 6 6 6 6 6 6 6 6 0 0 0 0 0 1 0 0 0 6 6 6 6 6 6 6 6 0 0 0 0 
6 6 6 0 0 0 0 0 0 0 6 6 6 6 6 6 6 6 6 6 6 0 0 0 0 0 0 6 6 6 6 6 6 6 6 6 6 6 6 6 
6 6 6 6 0 0 0 0 0 0 6 6 6 6 0 0 0 0 6 6 6 6 0 0 0 0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
6 6 6 6 0 0 0 0 0 6 6 6 6 6 0 0 0 0 6 6 6 6 0 0 0 0 6 6 6 6 6 0 0 0 6 6 6 6 6 6 
6 6 6 6 6 6 6 6 6 6 6 6 6 0 0 0 0 0 0 0 6 6 0 0 0 6 6 6 6 6 0 0 0 0 0 6 6 6 6 6 

10
20 3 1 904
6 4 1 808
30 6 2 809
33 12 2 353
23 14 1 102
16 15 2 905
22 16 1 115
39 19 1 121
17 25 2 279
33 25 1 249

