25 36
6 6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 6 6
6 6 6 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 6 6 6
1
6 6 6 6 6 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 6 6 6 6 6
6 6 6 6 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 6 6 6 6
6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 6
0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 9 1 0 0 0 0 0 0 0 1 9 0 0 0 0 0 0 0
6 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 6
6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6
6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 6
6 6 6 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 6 6 6
6 6 6 9 9 0 0 0 0 0 9 9 9 9 9 0 0 0 0 0 9 9 6 6 6
6 6 0 0 1 0 0 0 0 6 9 9 9 9 9 6 0 0 0 0 1 0 0 6 6
0 0 0 0 0 0 0 0 0 6 1 1 1 1 1 6 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 1 9 0 0 0 9 1 0 0 0 0 0 0 0 0 0
0 0 0 0 9 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 9 0 0 0 0
0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0
0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0
0 0 0 0 6 6 0 0 9 0 0 0 0 0 0 0 9 0 0 6 6 0 0 0 0
6 6 6 6 6 6 0 0 1 0 0 0 0 0 0 0 1 0 0 6 6 6 6 6 6
6 6 6 6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 6 6 6 6
6 6 6 6 6 6 0 0 9 0 0 0 0 0 0 0 9 0 0 6 6 6 6 6 6
6 6 6 6 6 6 0 0 1 0 0 0 0 0 0 0 1 0 0 6 6 6 6 6 6
6 6 6 6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 6 6 6 6
6 6 6 6 6 6 0 0 9 0 0 0 0 0 0 0 9 0 0 6 6 6 6 6 6
6 6 6 6 6 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 6 6 6 6 6
6 6 6 6 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 6 6 6 6
6 6 6 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 6 6 6

6
7 5 2 111
19 5 2 112
13 10 3 308
13 18 1 902
9 32 1 102
17 32 1 108
